GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,CONCENFI.id,CONCENFI.display-label,YEAR.id,COMPANY,RCPTOT,CCORCPPCT,VSHERFI
0100000US,,United States,,332117,Powder metallurgy part manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332117,Powder metallurgy part manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332117,Powder metallurgy part manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332117,Powder metallurgy part manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332117,Powder metallurgy part manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332119,"Metal crown, closure, and other metal stamping (except automotive)",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332119,"Metal crown, closure, and other metal stamping (except automotive)",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332119,"Metal crown, closure, and other metal stamping (except automotive)",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332119,"Metal crown, closure, and other metal stamping (except automotive)",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332119,"Metal crown, closure, and other metal stamping (except automotive)",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3322,Cutlery and handtool manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3322,Cutlery and handtool manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3322,Cutlery and handtool manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3322,Cutlery and handtool manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3322,Cutlery and handtool manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33221,Cutlery and handtool manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33221,Cutlery and handtool manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33221,Cutlery and handtool manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33221,Cutlery and handtool manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33221,Cutlery and handtool manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332215,"Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332215,"Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332215,"Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332215,"Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332215,"Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332216,Saw blade and handtool manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332216,Saw blade and handtool manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332216,Saw blade and handtool manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332216,Saw blade and handtool manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332216,Saw blade and handtool manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3323,Architectural and structural metals manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3323,Architectural and structural metals manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3323,Architectural and structural metals manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3323,Architectural and structural metals manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3323,Architectural and structural metals manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33231,Plate work and fabricated structural product manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33231,Plate work and fabricated structural product manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33231,Plate work and fabricated structural product manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33231,Plate work and fabricated structural product manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33231,Plate work and fabricated structural product manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332311,Prefabricated metal building and component manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332311,Prefabricated metal building and component manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332311,Prefabricated metal building and component manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332311,Prefabricated metal building and component manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332311,Prefabricated metal building and component manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332312,Fabricated structural metal manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332312,Fabricated structural metal manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332312,Fabricated structural metal manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332312,Fabricated structural metal manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332312,Fabricated structural metal manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332313,Plate work manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332313,Plate work manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332313,Plate work manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332313,Plate work manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332313,Plate work manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33232,Ornamental and architectural metal products manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33232,Ornamental and architectural metal products manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33232,Ornamental and architectural metal products manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33232,Ornamental and architectural metal products manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33232,Ornamental and architectural metal products manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332321,Metal window and door manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332321,Metal window and door manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332321,Metal window and door manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332321,Metal window and door manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332321,Metal window and door manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332322,Sheet metal work manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332322,Sheet metal work manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332322,Sheet metal work manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332322,Sheet metal work manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332322,Sheet metal work manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332323,Ornamental and architectural metal work manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332323,Ornamental and architectural metal work manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332323,Ornamental and architectural metal work manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332323,Ornamental and architectural metal work manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332323,Ornamental and architectural metal work manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3324,"Boiler, tank, and shipping container manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3324,"Boiler, tank, and shipping container manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3324,"Boiler, tank, and shipping container manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3324,"Boiler, tank, and shipping container manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3324,"Boiler, tank, and shipping container manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33241,Power boiler and heat exchanger manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33241,Power boiler and heat exchanger manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33241,Power boiler and heat exchanger manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33241,Power boiler and heat exchanger manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33241,Power boiler and heat exchanger manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332410,Power boiler and heat exchanger manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332410,Power boiler and heat exchanger manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332410,Power boiler and heat exchanger manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332410,Power boiler and heat exchanger manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332410,Power boiler and heat exchanger manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33242,Metal tank (heavy gauge) manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33242,Metal tank (heavy gauge) manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33242,Metal tank (heavy gauge) manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33242,Metal tank (heavy gauge) manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33242,Metal tank (heavy gauge) manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332420,Metal tank (heavy gauge) manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332420,Metal tank (heavy gauge) manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332420,Metal tank (heavy gauge) manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332420,Metal tank (heavy gauge) manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332420,Metal tank (heavy gauge) manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33243,"Metal can, box, and other metal container (light gauge) manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33243,"Metal can, box, and other metal container (light gauge) manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33243,"Metal can, box, and other metal container (light gauge) manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33243,"Metal can, box, and other metal container (light gauge) manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33243,"Metal can, box, and other metal container (light gauge) manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332431,Metal can manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332431,Metal can manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332431,Metal can manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332431,Metal can manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332431,Metal can manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332439,Other metal container manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332439,Other metal container manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332439,Other metal container manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332439,Other metal container manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332439,Other metal container manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3325,Hardware manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3325,Hardware manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3325,Hardware manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3325,Hardware manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3325,Hardware manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33251,Hardware manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33251,Hardware manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33251,Hardware manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33251,Hardware manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33251,Hardware manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332510,Hardware manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332510,Hardware manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332510,Hardware manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332510,Hardware manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332510,Hardware manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3326,Spring and wire product manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3326,Spring and wire product manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3326,Spring and wire product manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3326,Spring and wire product manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3326,Spring and wire product manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33261,Spring and wire product manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33261,Spring and wire product manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33261,Spring and wire product manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33261,Spring and wire product manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33261,Spring and wire product manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332613,Spring manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332613,Spring manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332613,Spring manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332613,Spring manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332613,Spring manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332618,Other fabricated wire product manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332618,Other fabricated wire product manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332618,Other fabricated wire product manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332618,Other fabricated wire product manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332618,Other fabricated wire product manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33271,Machine shops,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33271,Machine shops,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33271,Machine shops,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33271,Machine shops,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33271,Machine shops,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332710,Machine shops,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332710,Machine shops,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332710,Machine shops,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332710,Machine shops,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332710,Machine shops,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33272,"Turned product and screw, nut, and bolt manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33272,"Turned product and screw, nut, and bolt manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33272,"Turned product and screw, nut, and bolt manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33272,"Turned product and screw, nut, and bolt manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33272,"Turned product and screw, nut, and bolt manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332721,Precision turned product manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332721,Precision turned product manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332721,Precision turned product manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332721,Precision turned product manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332721,Precision turned product manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332722,"Bolt, nut, screw, rivet, and washer manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332722,"Bolt, nut, screw, rivet, and washer manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332722,"Bolt, nut, screw, rivet, and washer manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332722,"Bolt, nut, screw, rivet, and washer manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332722,"Bolt, nut, screw, rivet, and washer manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3328,"Coating, engraving, heat treating, and allied activities",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3328,"Coating, engraving, heat treating, and allied activities",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3328,"Coating, engraving, heat treating, and allied activities",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3328,"Coating, engraving, heat treating, and allied activities",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3328,"Coating, engraving, heat treating, and allied activities",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33281,"Coating, engraving, heat treating, and allied activities",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33281,"Coating, engraving, heat treating, and allied activities",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33281,"Coating, engraving, heat treating, and allied activities",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33281,"Coating, engraving, heat treating, and allied activities",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33281,"Coating, engraving, heat treating, and allied activities",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332811,Metal heat treating,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332811,Metal heat treating,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332811,Metal heat treating,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332811,Metal heat treating,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332811,Metal heat treating,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332812,"Metal coating, engraving (except jewelry and silverware), and allied services to manufacturers",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332812,"Metal coating, engraving (except jewelry and silverware), and allied services to manufacturers",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332812,"Metal coating, engraving (except jewelry and silverware), and allied services to manufacturers",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332812,"Metal coating, engraving (except jewelry and silverware), and allied services to manufacturers",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332812,"Metal coating, engraving (except jewelry and silverware), and allied services to manufacturers",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332813,"Electroplating, plating, polishing, anodizing, and coloring",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332813,"Electroplating, plating, polishing, anodizing, and coloring",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332813,"Electroplating, plating, polishing, anodizing, and coloring",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332813,"Electroplating, plating, polishing, anodizing, and coloring",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332813,"Electroplating, plating, polishing, anodizing, and coloring",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3329,Other fabricated metal product manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3329,Other fabricated metal product manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3329,Other fabricated metal product manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3329,Other fabricated metal product manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3329,Other fabricated metal product manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,33291,Metal valve manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,33291,Metal valve manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33291,Metal valve manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33291,Metal valve manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,33291,Metal valve manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332911,Industrial valve manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332911,Industrial valve manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332911,Industrial valve manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332911,Industrial valve manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332911,Industrial valve manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332912,Fluid power valve and hose fitting manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332912,Fluid power valve and hose fitting manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332912,Fluid power valve and hose fitting manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332912,Fluid power valve and hose fitting manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332912,Fluid power valve and hose fitting manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,332913,Plumbing fixture fitting and trim manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,332913,Plumbing fixture fitting and trim manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332913,Plumbing fixture fitting and trim manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332913,Plumbing fixture fitting and trim manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,332913,Plumbing fixture fitting and trim manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
